Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,Shape__Length
706158,Manuka Hut Track,Walk or mountain bike from Lake Emily to Manuka Hut.,Advanced,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/06978d35597641228c434e61040a962e.aspx,https://www.doc.govt.nz/link/bc787326426b4d4db4f38b59902bde59.aspx,7/29/2025 8:34:59 AM,11992.3856650976
706159,Lake Emily to Glenrock Stream (Rakaia Valley) Track,"Part of Te Araroa Trail, this track links Hakatere Heron Road to the Rakaia River.",Advanced,14 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fb9d9f3d09ee423a945c09ae17fbd86e.aspx,https://www.doc.govt.nz/link/5d5d8bce4bc2471fab33749900807e28.aspx,7/29/2025 8:34:59 AM,40978.9509117225
706160,Stour Track,Walk or mountain bike on this track beside the Stour River.,Intermediate,5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/68df766c7c084c11a2bc456bd215f0e9.aspx,https://www.doc.govt.nz/link/4b2e46ed955c4419855c6d902aa462db.aspx,7/29/2025 8:34:59 AM,14177.2809926401
706161,Te Ara Mangawhero,Mountain bike through the Tongariro National Park including parts of historic tramways.,Easy,4 + hrs,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3b274d748b804a41a9f5370e04a9719c.aspx,https://www.doc.govt.nz/link/bf1824a670534905b7aabe9a7da54ab0.aspx,7/29/2025 8:35:00 AM,6612.900158102
706162,Waikanae Link Track,"Walk through Waikanae Estuary Scientific Reserve on this easy track. The reserve provides native habitat for wildlife moving between the mountains, river, and sea. It is part of the Te Araroa Trail.",Easiest,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/65887e14f4834eb2a95031b3fd7beaa3.aspx,https://www.doc.govt.nz/link/92fcc15ed49d40a39db59cbfd4350c80.aspx,7/29/2025 8:35:00 AM,1780.57560107076
706163,Otamatapaio River easement,This easement leads to Manuherkia hunting area and Otamatapaio Hut.,Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d303d0ee2a7844e383e9588da551a67b.aspx,https://www.doc.govt.nz/link/b8fa9d16e2ec4346b580f28398acb84d.aspx,7/29/2025 8:35:00 AM,10487.1824814412
706164,Berwen Track,This track crosses private farmland and links the East Manuherikia 4WD Track with the Hawkdun Range.,Advanced,1 hr 30 min to 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/17a1fb3de997489f84ea731b8c1fc97a.aspx,7/29/2025 8:35:01 AM,5403.01040314758
706165,Mutton Creek Track,This track links the lower sections of the West and East Manuherikia 4WD Tracks.,Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/ae225693672442ab86eb5d2056c33b7c.aspx,7/29/2025 8:35:01 AM,5495.97586471746
706166,Homestead Track,This short track that follows an old water race.,Advanced,45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/b96e84dae1b74446bca6114c9906a02e.aspx,7/29/2025 8:35:01 AM,1677.90817305157
706167,Baldy Knob Route,This route provides a tramping link from the top of Otamatapaio Scenic Reserve to the Hawkdun Range.,Expert,3-4 hours (Otamatapaio Scenic Reserve to Oteake Co,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/7e8ff92d579e4fc2879c76eb426ce263.aspx,7/29/2025 8:35:01 AM,11471.7316275784
706168,Saddle Ridge Track,A rough and steep track that links the West and East Manuherikia 4WD Tracks. There are spectacular views of Aoraki Mount Cook.,Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/4425ab5f7d19452391180c361cea3809.aspx,7/29/2025 8:35:01 AM,10487.1824814412
706169,Little Kyeburn Track,"This tramping track features a historic goldfield, remnant tōtara and a scenic waterfall. It is a challenging but rewarding day tramp.",Advanced,2 hr from start of the marked track,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/37221528c73e42d985d14a027e1d1d9c.aspx,https://www.doc.govt.nz/link/b57d0e21c263491690579fd38b22e982.aspx,7/29/2025 8:35:01 AM,4141.15185270906
706170,Dog Gully Route,This marked route provides access from Otamatapaio Track up Dog Gully. The track is very steep and rough.,Expert,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/90520504964a48a8b64bf6eb736d3850.aspx,7/29/2025 8:35:01 AM,5397.78728456333
706171,Bush Stream and Camp Stream tracks,These tracks link the Rangitata River valley near Mesopotamia with Round Hill by Lake Tekapo. They are part of Te Araroa.,"Advanced, Expert",2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/93f2bbc88f37411a98563eb0b4327ee8.aspx,https://www.doc.govt.nz/link/f0215e070d9142abad564a96a0018529.aspx,7/29/2025 8:35:02 AM,60972.6626478004
706172,Trotters Cave Walk,A walking track with native forest and caves.,Easy,30 min one way ,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/3a54690c274a44058420f957b723d97b.aspx,7/29/2025 8:35:02 AM,604.718908039561
706173,Trotters Creek Track,A gently graded tramping track with native forest and views of the bluffs.,Advanced,30 min one way ,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/99e47af7b148447987cdf7ede0a581fa.aspx,7/29/2025 8:35:02 AM,1401.35241635297
706174,Wilkies Pools Loop Track,"Walk through kamahi (goblin) forest to a series of pools, scoured from 20,000 year old lava.",Easy,1 hr 20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5dc5605e79d2401c97d1c130d456a0f7.aspx,https://www.doc.govt.nz/link/e0ff49ce9dd74828b549e1e112740284.aspx,7/29/2025 8:35:02 AM,1954.48523898953
706175,Larrys Creek Track,Follow Awarau or Larry River to get to a historic gold mine.,Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/adfd772df07b409994ac0549407abca7.aspx,7/29/2025 8:35:05 AM,2826.64190478491
706176,High-Level Pack Track,"This steep track is best suited to more experience trampers. It can be combined with other tracks to make a loop walk, or used to access longer tramps in the upper Waiorongomai Valley track network.",Advanced,2 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/e056f7ff1c394a43b2a9e419f6fe419a.aspx,7/29/2025 8:35:06 AM,3184.86909252037
706177,Lakes Carpark Loop – Rogue Ridge/Cooks Horn,A return track with river crossings through manuka and beech forest and open tops offering expansive views.,Advanced,3-4 hrs,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/035c4b8915e440e6a380334b2364d110.aspx,https://www.doc.govt.nz/link/dd2308b5f5fa4efabecb8a1117ef3889.aspx,7/29/2025 8:35:02 AM,8961.91614928997
706178,Mistletoe Track,This track climbs from the Craigieburn picnic area to Lyndon Saddle,Intermediate,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/14403d71bada45b3b3c65c3fa8010527.aspx,https://www.doc.govt.nz/link/3c83ff8f92ca41b99b5e01398f6eca03.aspx,7/29/2025 8:35:02 AM,2107.12576017275
706179,Cameron Carpark to Mt Kuripapango Track,A day walk to Mt Kuripapango.,Advanced,3-4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e6892dce12c544f29097960ddbc9330c.aspx,https://www.doc.govt.nz/link/19186a25f30c4759a12d502273d1bd44.aspx,7/29/2025 8:35:03 AM,3555.08269400702
706180,Parks Peak Track to Yeoman's Track,This challenging track gives access to Parks Peak Hut and various parts of the north and central Ruahine Range.,Advanced,4-5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d646cc633ccd4b17b27bfd96c334d40f.aspx,https://www.doc.govt.nz/link/84fafe0deb064d87a0370ce277978698.aspx,7/29/2025 8:35:03 AM,7277.72241205713
706181,Ambury Monument Walk,"Walk to the Ambury Monument, a memorial to climber Arthur Ambury who gave his life in 1918 in a heroic attempt to save his climbing partner.",Easiest,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/6ce64a7e3b96437c8389a10caec9553f.aspx,https://www.doc.govt.nz/link/41357cfd32344e099f3321a94a88c1d6.aspx,7/29/2025 8:35:03 AM,74.7561187514522
706182,Hut Creek Track,Links Broken River Ski-field Road to the Bridge Hill Road.,Intermediate,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0881abd68a6b48f9a8e190266540c54b.aspx,https://www.doc.govt.nz/link/7ab0393b8b47446d8289c919da564f7d.aspx,7/29/2025 8:35:03 AM,1089.91919969428
706183,Makahu Road Circuit (via Makino Hut and Te Puia Lodge),"A tramp featuring two huts and hot springs, starting and ending at Makahu Road",Advanced,6-7 hrs,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/2a8eb14434704fe287f12c743e5f85c5.aspx,7/29/2025 8:35:03 AM,13731.9051666235
706184,Camp Saddle Track,"An access track leads to Camp Saddle. From here, experienced backcountry trampers can explore untracked terrain.","Advanced, Expert",1 - 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9772758956bb4fe5ae0ddcfae58f031a.aspx,https://www.doc.govt.nz/link/b02808b7f28648e0900f58b4f72400eb.aspx,7/29/2025 8:35:03 AM,2388.50022878476
706185,Bridge Hill Track,A short walking track with stunning views from the top of Bridge Hill.,Intermediate,15 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/df425f832d58484ca47a251dfd5169ac.aspx,https://www.doc.govt.nz/link/60139ea4d7ba4b829616dd010fc4d171.aspx,7/29/2025 8:35:04 AM,727.427969396491
706186,Hogs Back Track (Easy Up Track and Descent Track),This walking and biking track leads from Castle Hill Village to Texas Flat / Mt Cheeseman Road.,Intermediate,2 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/925520314c0949e391993ed8f368fe1f.aspx,https://www.doc.govt.nz/link/64f786270a364c39811d448eaa089340.aspx,7/29/2025 8:35:04 AM,10446.2051980804
706187,Golden Fleece Walk,This short walk  passes through the former Morning Star stamping battery site.,Easiest,15 m,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/9c29288c660f47b0a1bd8bb33a957ad8.aspx,7/29/2025 8:35:04 AM,292.904285431414
706188,View Hill to Mt Oxford Track,Follow the ridge through forest and tussock to get to the summit of Mt Oxford with good views of the Canterbury Plains and into Lees Valley.,Advanced,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f9fbcf8bb64046e883bda9f3530c9194.aspx,https://www.doc.govt.nz/link/968d0dd8bd4e46a9ace0eecc773e1541.aspx,7/29/2025 8:35:04 AM,5657.57836031396
706189,Gold Creek Ridge Track,This track follows a long gentle ridge to the Gold Creek Hut.,Advanced,3-4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/0fee0a2d13ff46fa8ddf1d645dbf8105.aspx,7/29/2025 8:35:04 AM,4957.80743582697
706190,Pike29 Memorial Track,This track has been dedicated to the 29 men killed in the Pike Mine disaster and is named in their honour.,Intermediate,5-6 hr uphill | 3 hr 30 min-4 hr 30 min downhill,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b14e6f2514174535bb1837786cc00c7a.aspx,https://www.doc.govt.nz/link/b42bfa18a80e43a693ddf6beee3e8bf1.aspx,7/29/2025 8:35:04 AM,10624.8713035718
706191,Mackintosh carpark to Mackintosh Hut,Tramp through manuka and beech forest to Mackintosh Hut,Advanced,2-3 hrs,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/c6c4b13cd7d948c58ee8b8806ceff702.aspx,7/29/2025 8:35:05 AM,3356.79633176648
706192,Mt Fyffe Forest Walk,Listen to forest birds on this short walk through ancient forest.,Easy,1 hr 45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/d125e20317744b2495afb26e1edd812b.aspx,7/29/2025 8:35:05 AM,2468.37711382565
706193,Wharite Peak Track,This track to the southern tip of the Ruahine Range is recommended for experienced trampers.,Advanced,3-4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/c4fa37f8fe9b43898d9e5c5e6a7106ba.aspx,7/29/2025 8:35:05 AM,3776.30742243394
706194,Connett Loop Track,"A pleasant walk through 'goblin' forest, laden with moss and lichens.",Easiest,40 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/c6e4e39377ae4fb396aa6b82c69c4573.aspx,7/29/2025 8:35:05 AM,583.2154769429
706195,Pylon Peak Summit Loop,"A strenuous but rewarding hike to the summit of Pylon Peak, offering great views. It can be combined with other tracks for a full day tramp.","Advanced, Expert",6-7 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/dfc7397282e8405583dc7f99892521c3.aspx,7/29/2025 8:35:05 AM,3861.08299196373
706196,Lake Rototuna and Lake Rotoroa (Kaweka Lakes) Track,"A short walk to Lake Rototuna and Lake Rotoroa, a nice picnic spot",Easy,30 mins from Lakes carpark to Lake Rototuna and La,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3578db763ed34a0bbca4d3cd2e5b9343.aspx,https://www.doc.govt.nz/link/4b89751c23b04ed88c307771054e2a39.aspx,7/29/2025 8:35:06 AM,2257.37422205953
706197,Dons Stream Walk,A walk to a pleasant picnic spot beside a stream,Advanced,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/56722da5193c4e24b8baf69bffcba34d.aspx,7/29/2025 8:35:06 AM,1048.07356443832
706198,Avoca Valley Track,This track leads from the Haper Valley up Avoca Valley to Avoca Hut.,Expert,8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/73990b48d48a47bdb09535de8f42cc90.aspx,https://www.doc.govt.nz/link/a6c84e72c0594414b20deacce9a83695.aspx,7/29/2025 8:35:06 AM,24633.5710148387
706199,Makino Track (Makahu Road to Makino Hut),Tramp to Makino Hut through manuka forest and red beech,Advanced,2-3 hrs,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a80e90734d534b4f99ff1e8c2c502db3.aspx,https://www.doc.govt.nz/link/8cf608b24f3345a0ae6bb3bf17f7e7b1.aspx,7/29/2025 8:35:06 AM,5460.84085913483
706200,Nikau Flat and Kotepato Tracks,These two scenic tracks offer excellent opportunity for trout fishing and hunting. The Nikau Flat Track follows alongside the Waioweka River and the Kotepato Track follows alongside the Te Pato Stream.,Advanced,1-2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/50cf11da738e4acab5499878785ff8ed.jpg,https://www.doc.govt.nz/link/9e322ec4d6ca4c0daa8c69fbc9eba23a.aspx,7/29/2025 8:35:06 AM,4937.50998282827
706201,Sutton Salt Lake walk,"Take a self-guided loop walk around Sutton Salt Lake, New Zealand's only inland salt lake. ",Easiest,45 min - 1 hr loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0e9730f38b6d411e86570460e8a9d0f0.jpg,https://www.doc.govt.nz/link/7ebc6bf3cff1480b9ae622a0bcd4ac58.aspx,7/29/2025 8:35:07 AM,3332.44569833287
706202,Orari Gorge Track,"This circular walk passes through regenerating forest with some large tōtara, kahikatea and mataī.",Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/36bb2f40bbfd4966b193e4fed79c14d3.aspx,https://www.doc.govt.nz/link/7871ce64a0ea4a34acaf6a4a702cfbb3.aspx,7/29/2025 8:35:07 AM,2899.14150770802
706203,Rotoma Bridle Track,Walk through a magnificant stand of native bush.,Easy,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1d70bf9e30f74c29aebcc940d5c31f4a.jpg,https://www.doc.govt.nz/link/a80b645222764a97a08f90bb0d5e2932.aspx,7/29/2025 8:35:07 AM,957.953171646374
706204,Wether Range tracks,The Wether Range tracks are found south of Omarama. ,"Advanced, Expert",1.5-2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/41c8c00f414b40d5b7c0f7233d0ddf94.jpg,https://www.doc.govt.nz/link/fa9822ab1d2949f8aa5fcd19b248fac6.aspx,7/29/2025 8:35:07 AM,10389.3003783133
706205,Burn Hut Track,"Tramp from the Mangahao reservoirs to Burn Hut, with views across the Horowhenua and northern Wairarapa",Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b353b74869144c669ccf84712e6dba4f.aspx,https://www.doc.govt.nz/link/25f6ac0bde9d4700b7cc2a14a61e0b4d.aspx,7/29/2025 8:35:07 AM,10313.8713414593
706206,Thomas River Track,From the Water Intake Road to Castle Hill Village,Intermediate,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5131571fae3340b4806b73c61ceef923.aspx,https://www.doc.govt.nz/link/b913c9822fe048e28e17a10fdd2b0e2c.aspx,7/29/2025 8:35:08 AM,1364.36200681011
706207,Craigieburn Sidle 73 Track,This track connects Craigieburn picnic area with the Craigieburn ski field access road.,Intermediate,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9fa02ce92b424c349d41a867db4a56ea.aspx,https://www.doc.govt.nz/link/d680d6a424b54c719935514216630d50.aspx,7/29/2025 8:35:07 AM,1012.77908525355
706208,Mount Bealey Track,"This steep, rugged track leads to the bushline on Mount Bealey. It is suitable for experienced trampers only.",Advanced,2-4 hours return to the bushline,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1cda833bad704bc4b3910d941c0a284d.aspx,https://www.doc.govt.nz/link/29dad15403ec44f495b047fd69275177.aspx,7/29/2025 8:35:08 AM,1435.24922523986
706209,Neill Winchcombe Circuit,"This is a challenging circuit via Cone, Neill Ridge, Mt Hector, Alpha and Bull Mound. You need strong fitness, backcountry tramping experience and good weather to attempt this trip.","Advanced, Expert",3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/246d3c0d119a4dbf897f7d230bf5f0a3.aspx,https://www.doc.govt.nz/link/ca9a650e4b92434d8dc14cf2763843ec.aspx,7/29/2025 8:35:08 AM,7194.32164974879
706210,Waingawa River Track (Mitre Flats to Cow Creek),This track sidles next to the Waingawa River from Mitre Flats Hut to Cow Creek Hut.,Advanced,3 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c8c46163daa44419ad5bb3d726046816.aspx,https://www.doc.govt.nz/link/32b544cb5a6341a7810fc80626108ecf.aspx,7/29/2025 8:35:08 AM,7290.51454778507
706211,Mitre Peak Track,Tramp from Mitre Flats to the bush line of Pukeamoamo/Mitre Peak.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/d40c32bd3ee3433ba6da94ec7295c995.aspx,7/29/2025 8:35:08 AM,2654.0253832018
706212,No.1 Line tracks,Enjoy the views of the Pohangina Valley from the end of No.1 Line or shorter Trig Loop Track.,Advanced,2 - 3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/25297cb2aa9e49b7862533495eea8759.aspx,https://www.doc.govt.nz/link/16aff1e72ccc46e18db60f193ef80b7a.aspx,7/29/2025 8:35:09 AM,2161.88361656163
706213,Wairau Lagoons Walkway,"This flat loop track, ideal for kids, follows the lagoon shoreline with good bird watching to the rusting remains of the Waverley ship.",Easy,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b287ab94ea6c46b583d59461afc5e2f0.jpg,https://www.doc.govt.nz/link/6629eaaadc5b43fc8a3928723929d093.aspx,7/29/2025 8:35:10 AM,8363.09053643772
706214,Te Kiekie Route,This route links the summit of Mount Somers with the Mount Somers Track on the north side of the mountain.,[],2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/728d56d061344d708e00f3e66ff8321b.aspx,7/29/2025 8:35:11 AM,2412.59008440118
706215,Fossil Point Track,"Walk across the base of Farewell Spit to Fossil Point, where you may see seals and fossils.",Easy,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f4bd1692aea34874b18b62f2c26745cd.aspx,https://www.doc.govt.nz/link/0a90a185313741abb89e163a7e9e7cb8.aspx,7/29/2025 8:35:12 AM,3957.9135636308
706216,Parapara Peak,"The track to the summit of Parapara Peak (1249 m) is steep and difficult, and requires fitness and experience.",Expert,5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fe349fc874304484b7182d9751986fc0.jpg,https://www.doc.govt.nz/link/f5f738fe69a44246aaee7ea3c819be6d.aspx,7/29/2025 8:35:08 AM,7930.13503720001
706217,Historic Haast to Paringa Cattle Track,This track was built in 1875 by farmers at Haast. Stock were driven from the Landsborough and Cascade valleys to sale yards at Whataroa.,Advanced,3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/04054e9ec66b46e28b627acd6ae01934.jpg,https://www.doc.govt.nz/link/69c730983914466db41cc6265cc7b7a7.aspx,7/29/2025 8:35:08 AM,33214.5242256602
706218,Alex Knob Track,"This is a challenging day hike with a reward of the best views of Franz Josef Glacier/Kā Roimata o Hine Hukatere without taking a helicopter flight. In summer, make sure you start your hike early to avoid afternoon cloud.",Advanced,8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/012ff766454c4e819ff220aa864ea2a8.aspx,https://www.doc.govt.nz/link/72b1b1ea6c564342881808859f70c5c3.aspx,7/29/2025 8:35:09 AM,7567.60510121898
706219,Mt Arthur Hut Walk,Walk through beech forest to Mt Arthur Hut - a great day walk for families with kids.,Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4b83b5d8d5de47c8b991743aa82f3cfe.jpg,https://www.doc.govt.nz/link/f1d1c05db3414bada757daf49db98440.aspx,7/29/2025 8:35:09 AM,3391.78677130494
706220,Lake Waikaremoana Track,"Lake Waikaremoana is a Great Walk that is more of a backcountry, off the beaten track experience. Be immersed into stunning natural wilderness and welcomed into the homeland of Ngai Tūhoe.",Intermediate,3 - 4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/05f1f9a1439c419eaa07d7899bae32e8.aspx,https://www.doc.govt.nz/link/515b197a913840e7b09903b2cd121941.aspx,7/29/2025 8:35:09 AM,45315.9115252189
706221,Queen Charlotte Track,Experience the spectacular Marlborough Sounds by walking or biking the Queen Charlotte Track. The track stretches 73.5 km  from historic Meretoto/Ship Cove through to Anakiwa in Queen Charlotte Sound. This track is part of Te Araroa Trail.,Intermediate,3-5 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f17199e876a84fbba8a9ae6394ec518b.jpg,https://www.doc.govt.nz/link/e3171ec104a34779a4a86c0fde9c4c3c.aspx,7/29/2025 8:35:09 AM,67058.8575703149
706222,Washbourn Scenic Reserve Walk,"The Washbourn Scenic Reserve is a delightful patch of forest, providing a very easy 15-minute walk.",Easy,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1004be9b03ae46368b5d2ad78d776a7a.jpg,https://www.doc.govt.nz/link/1ff9d820cf484c1985c791f4575e89ca.aspx,7/29/2025 8:35:10 AM,804.24634410536
706223,Flora Hut Walk,Walk through beech forest to Flora Hut - a great day walk for families with kids.,Easy,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5bb52ac71500481db7df0ab3960d868c.aspx,https://www.doc.govt.nz/link/90ad639097444a24951f4a08f40f13c0.aspx,7/29/2025 8:35:10 AM,1932.90585330753
706224,Gibbs Hill to Whariwharangi Bay Loop Track,"Starting and finishing at Tōtaranui, this loop track will take you over Gibbs Hill and around the coast from Whariwharangi.",Advanced,5 hr 30 min loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/4acb4ee15b574925831e8e17a8fc6a89.aspx,7/29/2025 8:35:10 AM,17274.379391705
706225,Headlands Track,There are great views on this walk above Tōtaranui beach.,Easy,1 hr loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1fb5390ac4254abfbfeddc09b52bcac1.aspx,https://www.doc.govt.nz/link/844a544a7b2843f3a9b091f597e36ff7.aspx,7/29/2025 8:35:10 AM,3221.83983751881
706226,Pukatea Walk,A short walk starting from the Whites Bay Campsite.,Easy,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9f535c37a5a447d2a50d6fb9f3213a88.aspx,https://www.doc.govt.nz/link/1c6213627c1c45cd990819477f3174e6.aspx,7/29/2025 8:35:10 AM,447.375183087893
706227,Wharariki Beach Track (Archway Islands),"This is the most spectacular coastline in the region, with caverns, islands, sand dunes and a long stretch of beach.",Easy,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/81410d8b52a449f782415fe30ec2eae3.aspx,https://www.doc.govt.nz/link/a2bf2ca915fb4265bc2660e46054246d.aspx,7/29/2025 8:35:10 AM,1001.85867830119
706228,Punakaiki – Pororari Loop,This popular walking track combines the southern section of the Inland Pack Track and the Paparoa Great Walk with the Pororari River Track.,Easy,3 hr ,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3c637eb34ee546d599a5097addf556ff.aspx,https://www.doc.govt.nz/link/0248db4a3fd7496aa73223ccc6e2e74c.aspx,7/29/2025 8:35:11 AM,7104.14570516744
706229,Kelly Knight Hut Track,"The track to Kelly Knight Hut crosses farmland to the Ruahine Forest Park boundary, then sidles above the Pourangaki River to reach the hut via a swingbridge. Stay a night and return the same way.",Advanced,2 hr 30 min - 3 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8abbf5a1765c47558cfec8a305c89d7a.jpg,https://www.doc.govt.nz/link/152d1a5eb58c42df91c85de90efec2c6.aspx,7/29/2025 8:35:11 AM,2082.51263192352
706230,Southern Circuit Stewart Island/Rakiura,"Stewart Island/Rakiura's Southern Circuit Track is a remote, challenging tramp and requires good fitness, route-finding skills and backcountry experience.",Advanced,4 - 6 days round trip from Freshwater landing,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7ef015d9fece4219b7827e6610d2da4f.jpg,https://www.doc.govt.nz/link/c5273bab936f4c439647e36ab4a585fa.aspx,7/29/2025 8:35:11 AM,91479.3033888725
