Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,x,y
703650,Thomas River Track,From the Water Intake Road to Castle Hill Village,Intermediate,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5131571fae3340b4806b73c61ceef923.aspx,https://www.doc.govt.nz/link/b913c9822fe048e28e17a10fdd2b0e2c.aspx,08/05/2025 08:35:31,171.707643533953,-43.2065545484122
703651,Neill Winchcombe Circuit,"This is a challenging circuit via Cone, Neill Ridge, Mt Hector, Alpha and Bull Mound. You need strong fitness, backcountry tramping experience and good weather to attempt this trip.","Advanced, Expert",3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/246d3c0d119a4dbf897f7d230bf5f0a3.aspx,https://www.doc.govt.nz/link/ca9a650e4b92434d8dc14cf2763843ec.aspx,08/05/2025 08:35:31,175.327979047738,-40.9483696914134
703652,Waingawa River Track (Mitre Flats to Cow Creek),This track sidles next to the Waingawa River from Mitre Flats Hut to Cow Creek Hut.,Advanced,3 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c8c46163daa44419ad5bb3d726046816.aspx,https://www.doc.govt.nz/link/32b544cb5a6341a7810fc80626108ecf.aspx,08/05/2025 08:35:31,175.489097499477,-40.8029306004744
703653,Mitre Peak Track,Tramp from Mitre Flats to the bush line of Pukeamoamo/Mitre Peak.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/d40c32bd3ee3433ba6da94ec7295c995.aspx,08/05/2025 08:35:31,175.47362652569,-40.8201577705658
703654,Parapara Peak,"The track to the summit of Parapara Peak (1249 m) is steep and difficult, and requires fitness and experience.",Expert,5 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fe349fc874304484b7182d9751986fc0.jpg,https://www.doc.govt.nz/link/f5f738fe69a44246aaee7ea3c819be6d.aspx,08/05/2025 08:35:32,172.703145708795,-40.8375202906897
703655,Historic Haast to Paringa Cattle Track,This track was built in 1875 by farmers at Haast. Stock were driven from the Landsborough and Cascade valleys to sale yards at Whataroa.,Advanced,3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/04054e9ec66b46e28b627acd6ae01934.jpg,https://www.doc.govt.nz/link/69c730983914466db41cc6265cc7b7a7.aspx,08/05/2025 08:35:32,169.256865135295,-43.8213457008239
703656,Alex Knob Track,"This is a challenging day hike with a reward of the best views of Franz Josef Glacier/Kā Roimata o Hine Hukatere without taking a helicopter flight. In summer, make sure you start your hike early to avoid afternoon cloud.",Advanced,8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/012ff766454c4e819ff220aa864ea2a8.aspx,https://www.doc.govt.nz/link/72b1b1ea6c564342881808859f70c5c3.aspx,08/05/2025 08:35:32,170.163707300406,-43.4092171002132
703657,Mt Arthur Hut Walk,Walk through beech forest to Mt Arthur Hut - a great day walk for families with kids.,Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4b83b5d8d5de47c8b991743aa82f3cfe.jpg,https://www.doc.govt.nz/link/f1d1c05db3414bada757daf49db98440.aspx,08/05/2025 08:35:32,172.7283519878,-41.1984536990916
703658,Lake Waikaremoana Track,"Lake Waikaremoana is a Great Walk that is more of a backcountry, off the beaten track experience. Be immersed into stunning natural wilderness and welcomed into the homeland of Ngai Tūhoe.",Intermediate,3 - 4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/05f1f9a1439c419eaa07d7899bae32e8.aspx,https://www.doc.govt.nz/link/515b197a913840e7b09903b2cd121941.aspx,08/05/2025 08:35:32,177.003339899492,-38.7755097997133
703659,No.1 Line tracks,Enjoy the views of the Pohangina Valley from the end of No.1 Line or shorter Trig Loop Track.,Advanced,2 - 3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/25297cb2aa9e49b7862533495eea8759.aspx,https://www.doc.govt.nz/link/16aff1e72ccc46e18db60f193ef80b7a.aspx,08/05/2025 08:35:32,175.871903951861,-40.1851445071491
703660,Queen Charlotte Track,Experience the spectacular Marlborough Sounds by walking or biking the Queen Charlotte Track. The track stretches 73.5 km  from historic Meretoto/Ship Cove through to Anakiwa in Queen Charlotte Sound. This track is part of Te Araroa Trail.,Intermediate,3-5 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f17199e876a84fbba8a9ae6394ec518b.jpg,https://www.doc.govt.nz/link/e3171ec104a34779a4a86c0fde9c4c3c.aspx,08/05/2025 08:35:33,174.183529399848,-41.119435600376
703661,Wairau Lagoons Walkway,"This flat loop track, ideal for kids, follows the lagoon shoreline with good bird watching to the rusting remains of the Waverley ship.",Easy,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b287ab94ea6c46b583d59461afc5e2f0.jpg,https://www.doc.govt.nz/link/6629eaaadc5b43fc8a3928723929d093.aspx,08/05/2025 08:35:33,174.05693636367,-41.5282479754532
703662,Washbourn Scenic Reserve Walk,"The Washbourn Scenic Reserve is a delightful patch of forest, providing a very easy 15-minute walk.",Easy,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1004be9b03ae46368b5d2ad78d776a7a.jpg,https://www.doc.govt.nz/link/1ff9d820cf484c1985c791f4575e89ca.aspx,08/05/2025 08:35:33,172.706258000092,-40.7695770004276
703663,Flora Hut Walk,Walk through beech forest to Flora Hut - a great day walk for families with kids.,Easy,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5bb52ac71500481db7df0ab3960d868c.aspx,https://www.doc.govt.nz/link/90ad639097444a24951f4a08f40f13c0.aspx,08/05/2025 08:35:33,172.73450061124,-41.1869739747878
703664,Gibbs Hill to Whariwharangi Bay Loop Track,"Starting and finishing at Tōtaranui, this loop track will take you over Gibbs Hill and around the coast from Whariwharangi.",Advanced,5 hr 30 min loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/4acb4ee15b574925831e8e17a8fc6a89.aspx,08/05/2025 08:35:33,172.997405044435,-40.7971047894103
703665,Headlands Track,There are great views on this walk above Tōtaranui beach.,Easy,1 hr loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1fb5390ac4254abfbfeddc09b52bcac1.aspx,https://www.doc.govt.nz/link/844a544a7b2843f3a9b091f597e36ff7.aspx,08/05/2025 08:35:33,173.004622448736,-40.8144130821537
703666,Pukatea Walk,A short walk starting from the Whites Bay Campsite.,Easy,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/9f535c37a5a447d2a50d6fb9f3213a88.aspx,https://www.doc.govt.nz/link/1c6213627c1c45cd990819477f3174e6.aspx,08/05/2025 08:35:34,174.057630831231,-41.3825946528977
703667,Wharariki Beach Track (Archway Islands),"This is the most spectacular coastline in the region, with caverns, islands, sand dunes and a long stretch of beach.",Easy,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/81410d8b52a449f782415fe30ec2eae3.aspx,https://www.doc.govt.nz/link/a2bf2ca915fb4265bc2660e46054246d.aspx,08/05/2025 08:35:34,172.680875674975,-40.5054079141437
703668,Punakaiki – Pororari Loop,This popular walking track combines the southern section of the Inland Pack Track and the Paparoa Great Walk with the Pororari River Track.,Easy,3 hr ,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3c637eb34ee546d599a5097addf556ff.aspx,https://www.doc.govt.nz/link/0248db4a3fd7496aa73223ccc6e2e74c.aspx,08/05/2025 08:35:34,171.358009969243,-42.1156190470993
703669,Kelly Knight Hut Track,"The track to Kelly Knight Hut crosses farmland to the Ruahine Forest Park boundary, then sidles above the Pourangaki River to reach the hut via a swingbridge. Stay a night and return the same way.",Advanced,2 hr 30 min - 3 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8abbf5a1765c47558cfec8a305c89d7a.jpg,https://www.doc.govt.nz/link/152d1a5eb58c42df91c85de90efec2c6.aspx,08/05/2025 08:35:34,176.045947853902,-39.8434978696858
703670,Southern Circuit Stewart Island/Rakiura,"Stewart Island/Rakiura's Southern Circuit Track is a remote, challenging tramp and requires good fitness, route-finding skills and backcountry experience.",Advanced,4 - 6 days round trip from Freshwater landing,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7ef015d9fece4219b7827e6610d2da4f.jpg,https://www.doc.govt.nz/link/c5273bab936f4c439647e36ab4a585fa.aspx,08/05/2025 08:35:34,167.971023740025,-46.9222896015282
703671,Mount Ida Water Race Track,This track follows a water race which is still in use. It has great views of the St Bathans basin and Falls Dam valley. The track is overgrown with sections of long grass and washouts.,Easy,4-5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/300dd49025c647778a0064bde3e22cf0.aspx,08/05/2025 08:35:34,169.955053000996,-44.8274510001692
703672,Mananui Tramline (Māhinapua Walkway),"This flat, easy walk or mountain bike ride, suitable for children, follows an old logging tramline and passes beautiful Lake Māhinapua.",Easy,2 hr - 2 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/eaa59edfb54d4d5d8ed4e7c2fcbb8d5a.jpg,https://www.doc.govt.nz/link/b4ca25b986274e3496037397fed40392.aspx,08/05/2025 08:35:35,170.932769771651,-42.783596369064
703673,Te Kiekie Route,This route links the summit of Mount Somers with the Mount Somers Track on the north side of the mountain.,[],2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/728d56d061344d708e00f3e66ff8321b.aspx,08/05/2025 08:35:35,171.369214457463,-43.6163567296077
703674,Purity - Kelly Knight Hut Loop Track,A loop track that takes in the Pourangaki River valley and the open tops of the Hikurangi Range in the Ruahine Forest Park.,Advanced,2-3 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7246d358db9f4ec6b589c7b3a4c9fb81.jpg,https://www.doc.govt.nz/link/40b9d75063b648adad493e84c24b0895.aspx,08/05/2025 08:35:35,176.038519139346,-39.8396162124609
703675,Kaniere Water Race Walkway ,"The Kaniere Water Race Walkway provides an opportunity for
a pleasant bush walk in an area that is rich in history. ","Easy, Advanced",4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/080344fbef9b46c8a0b04a6f47a5ae33.aspx,https://www.doc.govt.nz/link/61b4cae58d3f4af7a52a0a2705e29f62.aspx,08/05/2025 08:35:35,171.112825913611,-42.7741949070693
703676,Fossil Point Track,"Walk across the base of Farewell Spit to Fossil Point, where you may see seals and fossils.",Easy,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f4bd1692aea34874b18b62f2c26745cd.aspx,https://www.doc.govt.nz/link/0a90a185313741abb89e163a7e9e7cb8.aspx,08/05/2025 08:35:35,172.741475698568,-40.5174484060983
703677,Trig Lookout Track / Mount Chisolm Track,These tracks offer spectacular views of the surrounding valleys.,Intermediate,Trig Lookout - 50 min / Mount Chisolm - 2hr 40 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/6e5ce690b2d84a34b7295a4dc0efa96a.aspx,08/05/2025 08:35:35,173.207076926937,-42.0885629478898
703678,Ruahine Corner to Rangitane Road,An excellent but strenuous trip in the remote north western Ruahine Forest Park renowned for its scenery and ecological values. Fly in by helicopter and walk out.,Advanced,4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a94da1c40cc24349bf973b7bcf2260d0.jpg,https://www.doc.govt.nz/link/4d7cbbf90edc43c098b7e919cbc433ad.aspx,08/05/2025 08:35:36,176.094889300594,-39.6946911007055
703679,Abel Tasman Coast Track,"Enjoy the mild climate, golden beaches and lush coastal native bush on the Abel Tasman Coast Track.",Intermediate,3–5 days one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1c8d742b03a147ef884907b4c7465d73.jpg,https://www.doc.govt.nz/link/114ff80d12f44f0b8384103f0c8e6efc.aspx,08/05/2025 08:35:36,173.012429237616,-40.8485547469171
703680,Franz Josef Glacier/Kā Roimata o Hine Hukatere Walk,Take a short walk through the rainforest to view the Franz Josef Glacier valley.,Easy,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b1bc95468221480b802464bb58a80d95.aspx,https://www.doc.govt.nz/link/c02d801031244638bce00a807bfe071d.aspx,08/05/2025 08:35:36,170.169785123047,-43.4300729685926
703681,North West Circuit Stewart Island/Rakiura,The North West Circuit offers challenging multi-day tramping around Rakiura/Stewart island’s northern coast. ,Advanced,9 - 11 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/79e0d5818e5e4b46bb98435ac92d5495.jpg,https://www.doc.govt.nz/link/62552ff094d44ede8bb36304de174745.aspx,08/05/2025 08:35:36,167.984828256977,-46.7728999782172
703682,Antimony Mines Track,The Antimony Mines Track which leads from Endeavour Inlet past the site of an old mine and on to the Titirangi Road.,Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/60bdbde5208e415097a5ac1006cb0967.jpg,https://www.doc.govt.nz/link/ab757142a4224320be284d45becbee32.aspx,08/05/2025 08:35:36,174.170792698871,-41.0726755301286
703683,Pudding Hill Track,A 2 hour walk to the summit of Pudding Hill.,Intermediate,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/d7a3a8ec03804341b8bc15c23e21a722.aspx,08/05/2025 08:35:36,173.059508405235,-42.205711293164
703684,Silverpeaks Circuit Track,"Silverpeaks Circuit Track provides a challenging tramp through the Silverpeaks Scenic Reserve. You will explore ridges covered in regenerating native bush, tussock land and follow historic gold mining water races",Advanced,12 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/06eed957e2a3406aacd057259829c566.aspx,https://www.doc.govt.nz/link/f949d39486a844569cfcffae56dcd607.aspx,08/05/2025 08:35:37,170.447978899381,-45.7369141012959
703685,Shirt Tail Track,A track climbing through beech forest following the Shirt Tail Stream in Kingston.,Advanced,1 - 1.5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d84148bad7b640c2820ea91cd998176d.jpg,https://www.doc.govt.nz/link/4464dc55cc1544448fdfc178e3432850.aspx,08/05/2025 08:35:37,168.710045799358,-45.3267515504275
703686,Maryburn Stream Track,"This track gives access to Maryburn Stream, or carry on further to Simons Hill. ",Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5c3a316d3c5448f78a30e414c45a8142.aspx,https://www.doc.govt.nz/link/51c7784a97d34337b78129ada8f0a176.aspx,08/05/2025 08:35:37,170.329781624306,-44.2142917347161
703687,Motukiore Island Walk,"This pleasant and easy walk takes you around the coastline across a causeway to Motukiore Island, and is a great summer family outing.",Easy,2hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/46f6a236ff0a44f9b7cca1eec887ce72.jpg,https://www.doc.govt.nz/link/1377f39277cb4d71877ea1166ed194e1.aspx,08/05/2025 08:35:37,174.434977350793,-35.7859390907589
703688,Kaituna Wetland Loop Track,This loop track meanders through the wetland. You can get up close and personal with the wetland in a viewing hide.,Easy,1 hr 15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7f5a112fc7db45f08e1ce8130195de7e.jpg,https://www.doc.govt.nz/link/bd34fd2ac1944cc3be8bdd68fc874706.aspx,08/05/2025 08:35:37,176.378509473219,-37.7563385806425
703689,A’Deanes Bush Walk,Take a walk through A’Deanes Bush Scenic Reserve in beautiful native forest dominated by mataī  and kahikatea as well as a large tōtara tree. The reserve is on a flat river terrace.,Easy,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/86988257dfb14ce98ecd62efbc940d59.aspx,https://www.doc.govt.nz/link/85a03159316746999bd1e0950fbdcfc4.aspx,08/05/2025 08:35:37,176.299650349465,-39.9324945976853
703690,Mangapohue Natural Bridge Walk,Walk through an impressive limestone gorge that passes underneath a 17 m high natural arch.,Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/eff65452d5674d97928d05839c13ba0c.jpg,https://www.doc.govt.nz/link/b0535f0700114a6ba6267692dfdd296c.aspx,08/05/2025 08:35:38,174.899615069297,-38.2610814072248
703691,Te Waiti Route,This route leads through the middle of the Urutawa Conservation Area. As it is rough and gorgy in places it is recommended for experienced trampers only. ,Expert,6 - 8 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/069673956cc24060bdc4e78d9c394e8a.aspx,08/05/2025 08:35:38,177.393538803478,-38.2242337036643
703692,Grandview Mountain Track,Trampers are well rewarded for their effort from the upper sections of the greater Grandview Range with inspiring views over Lakes Hāwea and Wānaka and mountains beyond.,Advanced,4 - 6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/42e774773ef943b1809c798072a0337a.jpg,https://www.doc.govt.nz/link/ed22e25c0ca04d3cb15842b6deed7efd.aspx,08/05/2025 08:35:38,169.347271999345,-44.6327060014057
703693,Mapara Track,You can hear and sometimes see kōkako and other birds on the Mapara Track.,Advanced,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/522af19bf88a4fdbb990e0cd95b910a0.jpg,https://www.doc.govt.nz/link/7c04873cbbe04e34bc0f94dc72b0d84f.aspx,08/05/2025 08:35:38,175.24188612499,-38.5346935503827
703694,Roys Peak Track,"Take in breathtaking views over Lake Wānaka, Mount Aspiring/Tititea and surrounding peaks after a steep climb through alpine meadows and tussock grasslands to the summit. This is a popular track and one of our best day hikes.",Easy,5-6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/07e89eec10bb41ccb52bd0efe8e86659.aspx,https://www.doc.govt.nz/link/c073dc44e9aa4c369b8a75cb8365f047.aspx,08/05/2025 08:35:38,169.059398841644,-44.6828713482044
703695,Mt Alford Track,"Passing through Alford Scenic Reserve, this track takes you to the summit of Mt Alford. From the summit there are wide views across the Canterbury Plains and the inland mountains.",Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0ae67807bb0041bd915446881b547962.jpg,https://www.doc.govt.nz/link/eedfff4a52c644969ecf9b26588b5019.aspx,08/05/2025 08:35:38,171.487534499832,-43.5878355009422
703696,Tikitapu Nature Walk,This short walk through beautiful forest has information panels about plant and birds along the way - it's a great option for children. ,Easiest,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a6286798205948d187e639d0e3d21098.jpg,https://www.doc.govt.nz/link/a5d16b3299d94b3d8f110e834181f25e.aspx,08/05/2025 08:35:38,176.33011331508,-38.1829546805199
703697,Dry Creek Track,"Dry Creek Track provides great backcountry opportunities for short walks, tramping and mountain biking with access to the Dry Creek and Neinei i Kura Conservation areas.",Advanced,4 - 6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3e063d4cc217402e8a583ed8423eedd3.jpg,https://www.doc.govt.nz/link/23a42e2e167a445d916884d60332566e.aspx,08/05/2025 08:35:39,169.450615000177,-44.9074080014765
703698,Grandview Ridge tracks,"Highly visible over a large area of the surrounding landscape, the Grandview Ridge provides a spectacular vantage point for views over the upper Clutha Valley and peaks beyond.",Advanced,Various from 3-11 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/703ed89a942c478fb0440bbe332a71c4.jpg,https://www.doc.govt.nz/link/6246cb9a55214d6c8100106c410b2674.aspx,08/05/2025 08:35:39,169.357426999954,-44.6663869988932
703699,Timaru River Track,"From Lake Hāwea the track follows the Tīmaru River, crosses Mount Martha Saddle and descends into the Ahuriri Valley. It's a demanding tramp for experienced parties. This track is part of Te Araroa Trail.",Advanced,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0659d19c236f463e8c57cc07b5ffebad.jpg,https://www.doc.govt.nz/link/c7490d4a56ed4d38846876919d2b5899.aspx,08/05/2025 08:35:39,169.381115999657,-44.558089001147
703700,Tiritiri Matangi Island walks,"See a variety of native birds on the walks on this pest-free island, as well as views of the surrounding islands.","Easiest, Easy",20 min - 4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/580c801d658941eaac0d2779093e4359.jpg,https://www.doc.govt.nz/link/fe48f9931d9f4415ab05b2e578e2a1df.aspx,08/05/2025 08:35:39,174.887569976918,-36.5985550440269
703701,Ōkareka Mistletoe Walk,The short walk for the whole family provides views of the threatened native mistletoe.,Easiest,10 mins,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/243351bb29904bb080ad3224ff3c4807.jpg,https://www.doc.govt.nz/link/e14c3bafcf9f48f0aea4e4f0bfe5987e.aspx,08/05/2025 08:35:39,176.346511999777,-38.1754530001384
703702,Mt Ngongotaha Jubilee Track,The only walking track up to the summit of Mt Ngongotaha. Passes through native forest with views of one of the largest rata trees in the Bay of Plenty.,Easy,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7846e76edd234465897df8eea73a1546.aspx,https://www.doc.govt.nz/link/356ed78b672341789e7208a7fa1468a4.aspx,08/05/2025 08:35:39,176.189289528514,-38.1208791817011
703703,Puhoi to Remiger Road Track,"Starting from historic Puhio, walk up above the town through old forest to Remiger Road. This track is part of Te Araroa trail.",Intermediate,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/2cfb19623dfb464faec6b7fd877c1e7e.aspx,08/05/2025 08:35:40,174.65351144743,-36.5015867814667
703704,Melina Ridge Track ,This is a classic mountain bike ride located in lower Ahuriri valley. ,Advanced,8 - 10 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5622a488e0964af286667bac9def27f7.jpg,https://www.doc.govt.nz/link/f1b498dcd0ae4d34a0aad5a49c0259f3.aspx,08/05/2025 08:35:40,169.586389771655,-44.4614083256751
703705,Cape Wanbrow Walking Track,"This short track offers scenic views, plus the chance to spot coastal wildlife and geological wonders.",Easy,5 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c83aeeaa227945e78ce0c9aeae57f517.aspx,https://www.doc.govt.nz/link/b50f75a9a8384dfca0ad6e685aff2757.aspx,08/05/2025 08:35:40,170.982195200321,-45.1127920993523
703706,Matietie Walk,This coastal walk takes you through the Matietie Historic Reserve.,Advanced,55 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/c53fe8d803f94365be3dbb9179dafae2.aspx,https://www.doc.govt.nz/link/baeef399afd843bdac1f1d4977abb2c3.aspx,08/05/2025 08:35:40,174.987489104064,-36.774540239884
703707,Gunns Bush Track,Walk along an enchanting moss carpet.,Easy,1 hr 40 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/845f51217007442dad02ddf9aa45ccde.jpg,https://www.doc.govt.nz/link/9bffc317e39949e8b06491c9a83da90c.aspx,08/05/2025 08:35:40,170.958380970994,-44.6671034274488
703708,Nīkau Palm Gully Scenic Reserve walk,Walk to a small forest pocket of nīkau palms and enjoy views of the Akaroa Marine Reserve. The walk crosses private land and is closed from 1 April to 30 September. Respect the seasonal closures.,Advanced,5–6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a75169d67c484a48a8248f4726872158.aspx,https://www.doc.govt.nz/link/4f025c5fdf9447d1a1b045c2c791a2de.aspx,08/05/2025 08:35:40,172.946808021216,-43.8595285837593
703709,Nevis Valley tracks,Access the Remarkables Conservation Area on these tracks.,Advanced,Various times over 4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/44bcc47d7eb3497991c83be2a47f4acc.jpg,https://www.doc.govt.nz/link/b570f10ee00e469681807d6678c667df.aspx,08/05/2025 08:35:40,168.969126942597,-45.1607513047224
703710,Taita Bridle Track,This moderately challenging track leads into the beautiful and rugged Waima Forest.,Advanced,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/ae7c93bc01b940749113bb1d9c28557f.aspx,08/05/2025 08:35:40,173.52384509961,-35.5389878998471
703711,Okuti Valley Scenic Reserve walk,"This walk takes you through Okuti Valley Scenic Reserve which features lowland forest such as kaikahikatea, tōtara, māhoe and kānuka.",Easiest,20 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d91123c20520448d82ed10970a86c004.aspx,https://www.doc.govt.nz/link/8b03d1986ba34815bb7e9c20ad596479.aspx,08/05/2025 08:35:41,172.83223704446,-43.784433269155
703712,Motuara Island Lookout Track ,Experience stunning views over Queen Charlotte Sound and spot some native birds on this walk up to the island's summit.,Easy,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/bcfd0e17875d4ac793d8291f02a2c50b.jpg,https://www.doc.govt.nz/link/0392c320210e48c0a4dfb4859912dacd.aspx,08/05/2025 08:35:41,174.273644098473,-41.095483443386
703713,Taurewa Track,Follow old milling trails through the bush.,Easy,2 - 3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a0cb2aac41c5459fb9a3e5a5dea04f54.jpg,https://www.doc.govt.nz/link/667c84b2a0a249249ee6e226e14064dc.aspx,08/05/2025 08:35:41,175.547969526464,-39.0722340938958
703714,Leitch's Track,This track leads to Leitch's clearing and Leitch's Hut.,Intermediate,6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/04fb47facb044bf3bf3285a7404203a2.jpg,https://www.doc.govt.nz/link/c1b73095cb954c428fde97b21535a525.aspx,08/05/2025 08:35:41,174.799305676676,-38.4126782058535
703715,Tupapakurua Falls Track,"Walk to a lookout point with views of Mt Taranaki and Mt Ruapehu, then on to the remote Tupapakurua Falls.",Advanced,4 to 5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b66c13d6259f4184804b1dbda0af288b.jpg,https://www.doc.govt.nz/link/552047703635411aa274b0b53bd8c524.aspx,08/05/2025 08:35:41,175.365076399731,-39.177655798771
703716,Tarn Hut tracks,These tracks can be combined to form a circuit walk to Tarn Hut. ,Advanced,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/613e04554870485b84bad11115c78360.aspx,https://www.doc.govt.nz/link/fe6edd17eb6a4560926ec995f1eb99a0.aspx,08/05/2025 08:35:41,172.170662214855,-43.0588059763578
703717,Purakaunui Falls Walk,Walk to the well known and often photographed Purakaunui Falls.,Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b4bf60a02f75422384e2ca6e7d4e2343.jpg,https://www.doc.govt.nz/link/7db61453b5d04c80afeb5eb63b227b2b.aspx,08/05/2025 08:35:41,169.561502989446,-46.5178175084838
703718,Butterfields Wetland Walk,"Situated near the Hāwea River Swing Bridge this small loop track around the Butterfields Wildlife Management Area is suitable for biking, running and walking. ",Easy,45 mins,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/8a8e7df42db742a8bbcc1a8152660195.jpg,https://www.doc.govt.nz/link/f0d1b69acfb445c2a764290f4547ca52.aspx,08/05/2025 08:35:42,169.207822447732,-44.675165932679
